Nome da campanha,Dia,Status de veiculação,Nível de veiculação,Nome da conta,Identificação da conta,Valor gasto (BRL),Impressões,Alcance,Cliques no link,CPC (custo por clique no link),Tipo de resultado,Resultados,Custo por resultado,Início dos relatórios,Encerramento dos relatórios,Resultados (iniciais)
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-06,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,6.31,4856,4729,2,3.155,,,,2026-08-06,2026-08-06,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-06,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,38.33,14815,9825,244,15.709.016,Cliques no link,244,15.709.016,2026-08-06,2026-08-06,
[AGO]_[SN]_Card_Condição - Lote,2026-08-06,active,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,21.25,1099,754,12,177.083.333,Conversas por mensagem iniciadas,2,10.625,2026-08-06,2026-08-06,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-06,active,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,23.33,1497,869,9,259.222.222,Conversas por mensagem iniciadas,4,5.8325,2026-08-06,2026-08-06,
[AGO]_[SN]_Card_Condição - Lote,2026-08-05,active,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,11.9,642,508,2,5.95,Conversas por mensagem iniciadas,1,11.9,2026-08-05,2026-08-05,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-05,active,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,15.7,870,640,8,1.9625,Conversas por mensagem iniciadas,2,7.85,2026-08-05,2026-08-05,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-05,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,4.45,3614,3475,1,4.45,,,,2026-08-05,2026-08-05,
[JUL]_[N]_Card_Oferta,2026-08-05,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,11.35,9585,7905,5,2.27,Cliques no link,5,2.27,2026-08-05,2026-08-05,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-05,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,39.67,16015,10253,276,14.373.188,Cliques no link,276,14.373.188,2026-08-05,2026-08-05,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-04,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,5.78,4769,4710,6,96.333.333,,,,2026-08-04,2026-08-04,
[JUL]_[N]_Card_Oferta,2026-08-04,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,44.13,37718,28706,38,116.131.579,Cliques no link,38,116.131.579,2026-08-04,2026-08-04,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-04,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,40.04,15895,10504,259,15.459.459,Cliques no link,259,15.459.459,2026-08-04,2026-08-04,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-03,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,5.81,5099,5078,1,5.81,,,,2026-08-03,2026-08-03,
[JUL]_[N]_Card_Oferta,2026-08-03,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,46.74,42035,29694,33,141.636.364,Cliques no link,33,141.636.364,2026-08-03,2026-08-03,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-03,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,36.13,16339,10489,264,13.685.606,Cliques no link,264,13.685.606,2026-08-03,2026-08-03,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-02,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,52.84,21355,13415,385,13.724.675,Cliques no link,385,13.724.675,2026-08-02,2026-08-02,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-02,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,7.55,6438,6438,3,251.666.667,,,,2026-08-02,2026-08-02,
[JUL]_[N]_Card_Oferta,2026-08-02,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,62.95,56794,35604,49,128.469.388,Cliques no link,49,128.469.388,2026-08-02,2026-08-02,
[JUL]_[N]_Card_Oferta,2026-08-01,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,52.32,43379,28371,34,153.882.353,Cliques no link,34,153.882.353,2026-08-01,2026-08-01,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-01,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,06.06,4863,4670,3,02.02,,,,2026-08-01,2026-08-01,
[JUL]_[SN]_Carrossel_Oferta - Estoque,2026-08-01,inactive,campaign,AUTOPLUS [FORD] CONCÓRDIA,171365955111522,41.63,15900,10479,305,1.364.918,Cliques no link,305,1.364.918,2026-08-01,2026-08-01,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-26,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,27.07,377,317,24,112.791.667,Conversas por mensagem iniciadas,7,386.714.286,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-26,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,6.93,337,291,5,1.386,,,,2026-08-26,2026-08-26,
[AGO]_[SN]_Card_Condição - Lote,2026-08-26,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,21.56,840,689,8,2.695,,,,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-26,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,36.71,2011,1601,21,174.809.524,Conversas por mensagem iniciadas,7,524.428.571,2026-08-26,2026-08-26,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-26,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,23.86,1035,811,38,62.789.474,Conversas por mensagem iniciadas,3,795.333.333,2026-08-26,2026-08-26,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-25,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,67.92,4892,3768,53,128.150.943,Conversas por mensagem iniciadas,9,754.666.667,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-25,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,48.15,2535,1723,55,87.545.455,Conversas por mensagem iniciadas,1,48.15,2026-08-25,2026-08-25,
[AGO]_[SN]_Card_Condição - Lote,2026-08-25,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,38.18,1261,1031,23,1.66,Conversas por mensagem iniciadas,5,7.636,2026-08-25,2026-08-25,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-25,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,13.37,805,692,20,6.685,,,,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-25,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,49.92,717,564,40,1.248,Conversas por mensagem iniciadas,4,12.48,2026-08-25,2026-08-25,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-24,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,44.01,652,526,25,1.7604,Conversas por mensagem iniciadas,2,22.005,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-24,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,12.98,840,717,16,81.125,Conversas por mensagem iniciadas,5,2.596,2026-08-24,2026-08-24,
[AGO]_[SN]_Card_Condição - Lote,2026-08-24,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,36.36,891,769,9,04.04,Conversas por mensagem iniciadas,1,36.36,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-24,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,71.92,5487,4270,42,171.238.095,Conversas por mensagem iniciadas,2,35.96,2026-08-24,2026-08-24,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-24,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,50.24,2488,1794,60,83.733.333,Conversas por mensagem iniciadas,7,717.714.286,2026-08-24,2026-08-24,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-23,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,67.7,4739,3495,36,188.055.556,Conversas por mensagem iniciadas,3,2.256.666.667,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-23,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,52.74,3131,2090,75,7.032,Conversas por mensagem iniciadas,7,753.428.571,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-23,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,51.61,928,783,33,156.393.939,Conversas por mensagem iniciadas,5,10.322,2026-08-23,2026-08-23,
[AGO]_[SN]_Card_Condição - Lote,2026-08-23,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,33.79,1159,959,12,281.583.333,Conversas por mensagem iniciadas,5,6.758,2026-08-23,2026-08-23,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-23,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,13.48,797,675,15,89.866.667,Conversas por mensagem iniciadas,2,6.74,2026-08-23,2026-08-23,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-22,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,34.83,605,489,25,1.3932,Conversas por mensagem iniciadas,4,8.7075,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-22,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,5.21,357,330,9,57.888.889,,,,2026-08-22,2026-08-22,
[AGO]_[SN]_Card_Condição - Lote,2026-08-22,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,28.82,1194,1044,13,221.692.308,Conversas por mensagem iniciadas,3,960.666.667,2026-08-22,2026-08-22,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-22,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,56.08,3824,2918,36,155.777.778,Conversas por mensagem iniciadas,2,28.04,2026-08-22,2026-08-22,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-22,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,23.33,1528,1073,25,9.332,,,,2026-08-22,2026-08-22,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-21,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,26.14,387,307,17,153.764.706,Conversas por mensagem iniciadas,1,26.14,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-21,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,8.1,505,434,7,115.714.286,,,,2026-08-21,2026-08-21,
[AGO]_[SN]_Card_Condição - Lote,2026-08-21,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,20.87,836,744,4,5.2175,,,,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-21,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,43.82,2811,2100,31,141.354.839,Conversas por mensagem iniciadas,4,10.955,2026-08-21,2026-08-21,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-21,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,33.06,1647,1191,33,100.181.818,Conversas por mensagem iniciadas,4,8.265,2026-08-21,2026-08-21,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-20,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,41.15,2752,2004,15,274.333.333,Conversas por mensagem iniciadas,1,41.15,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-20,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,42.89,2225,1531,55,77.981.818,Conversas por mensagem iniciadas,10,4.289,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-20,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,19.1,316,260,10,1.91,Conversas por mensagem iniciadas,2,9.55,2026-08-20,2026-08-20,
[AGO]_[SN]_Card_Condição - Lote,2026-08-20,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,21.82,777,667,6,363.666.667,,,,2026-08-20,2026-08-20,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-20,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,10.44,569,483,10,1.044,,,,2026-08-20,2026-08-20,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-19,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,20,334,272,11,181.818.182,Conversas por mensagem iniciadas,2,10,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-19,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,10.31,744,588,8,128.875,Conversas por mensagem iniciadas,1,10.31,2026-08-19,2026-08-19,
[AGO]_[SN]_Card_Condição - Lote,2026-08-19,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,21.81,898,803,8,272.625,Conversas por mensagem iniciadas,4,5.4525,2026-08-19,2026-08-19,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-19,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,42.99,3496,2624,37,116.189.189,Conversas por mensagem iniciadas,5,8.598,2026-08-19,2026-08-19,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-19,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,48.04,2477,1737,62,77.483.871,Conversas por mensagem iniciadas,5,9.608,2026-08-19,2026-08-19,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-18,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,25.82,441,369,19,135.894.737,Conversas por mensagem iniciadas,4,6.455,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-18,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,12.75,724,595,5,2.55,Conversas por mensagem iniciadas,1,12.75,2026-08-18,2026-08-18,
[AGO]_[SN]_Card_Condição - Lote,2026-08-18,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,22.86,774,671,6,3.81,,,,2026-08-18,2026-08-18,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-18,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,45.05,3606,2634,24,187.708.333,Conversas por mensagem iniciadas,4,11.2625,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-18,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,48.78,2851,1969,67,7.280.597,Conversas por mensagem iniciadas,4,12.195,2026-08-18,2026-08-18,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-17,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,37.04,2386,1693,45,82.311.111,Conversas por mensagem iniciadas,5,7.408,2026-08-17,2026-08-17,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-17,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,05.03,181,170,2,2.515,Conversas por mensagem iniciadas,1,05.03,2026-08-17,2026-08-17,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-17,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,40.62,2517,1862,26,156.230.769,Conversas por mensagem iniciadas,4,10.155,2026-08-17,2026-08-17,
[AGO]_[SN]_Card_Condição - Lote,2026-08-17,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,20.72,844,736,9,230.222.222,Conversas por mensagem iniciadas,2,10.36,2026-08-17,2026-08-17,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-17,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,10.38,740,668,11,94.363.636,Conversas por mensagem iniciadas,1,10.38,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-17,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,26.11,510,430,15,174.066.667,Conversas por mensagem iniciadas,2,13.055,2026-08-17,2026-08-17,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-16,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,26.78,581,468,21,12.752.381,Conversas por mensagem iniciadas,1,26.78,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-16,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,12.66,1001,817,13,97.384.615,Conversas por mensagem iniciadas,1,12.66,2026-08-16,2026-08-16,
[AGO]_[SN]_Card_Condição - Lote,2026-08-16,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,27.82,1096,940,13,2.14,Conversas por mensagem iniciadas,6,463.666.667,2026-08-16,2026-08-16,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-16,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,46.24,3459,2619,30,154.133.333,Conversas por mensagem iniciadas,3,1.541.333.333,2026-08-16,2026-08-16,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-16,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,12.27,512,474,2,6.135,,,,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-16,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,46.78,3298,2239,64,7.309.375,Conversas por mensagem iniciadas,2,23.39,2026-08-16,2026-08-16,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-15,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,19.8,1261,939,38,52.105.263,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-15,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,7.57,193,164,10,757,,,,2026-08-15,2026-08-15,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-15,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,4.62,329,288,2,2.31,Conversas por mensagem iniciadas,1,4.62,2026-08-15,2026-08-15,
[AGO]_[SN]_Card_Condição - Lote,2026-08-15,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,08.04,484,434,2,04.02,Conversas por mensagem iniciadas,1,08.04,2026-08-15,2026-08-15,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-15,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,21.6,1519,1112,9,2.4,Conversas por mensagem iniciadas,1,21.6,2026-08-15,2026-08-15,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-15,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,04.08,235,227,2,02.04,,,,2026-08-15,2026-08-15,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-14,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,18.53,243,217,13,142.538.462,Conversas por mensagem iniciadas,2,9.265,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-14,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,8.86,591,436,8,1.1075,Conversas por mensagem iniciadas,1,8.86,2026-08-14,2026-08-14,
[AGO]_[SN]_Card_Condição - Lote,2026-08-14,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,14.92,642,561,1,14.92,,,,2026-08-14,2026-08-14,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-14,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,34.08,2076,1522,19,179.368.421,Conversas por mensagem iniciadas,5,6.816,2026-08-14,2026-08-14,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-14,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,9.19,337,300,6,153.166.667,Conversas por mensagem iniciadas,3,306.333.333,2026-08-14,2026-08-14,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-14,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,32.41,2040,1339,46,70.456.522,Conversas por mensagem iniciadas,1,32.41,2026-08-14,2026-08-14,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-13,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,14.39,273,231,6,239.833.333,Conversas por mensagem iniciadas,1,14.39,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-13,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,9.54,608,470,5,1.908,,,,2026-08-13,2026-08-13,
[AGO]_[SN]_Card_Condição - Lote,2026-08-13,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,17.85,540,461,8,223.125,Conversas por mensagem iniciadas,2,8.925,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-13,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,35.83,2129,1569,23,155.782.609,Conversas por mensagem iniciadas,2,17.915,2026-08-13,2026-08-13,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-13,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,8.17,303,267,4,2.0425,Conversas por mensagem iniciadas,1,8.17,2026-08-13,2026-08-13,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-13,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,34.97,1902,1253,39,89.666.667,Conversas por mensagem iniciadas,8,437.125,2026-08-13,2026-08-13,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-12,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,42.29,2184,1520,19,222.578.947,Conversas por mensagem iniciadas,4,10.5725,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-12,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,45.89,2432,1650,42,109.261.905,Conversas por mensagem iniciadas,3,1.529.666.667,2026-08-12,2026-08-12,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-12,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,13.13,445,402,5,2.626,,,,2026-08-12,2026-08-12,
[AGO]_[SN]_Card_Condição - Lote,2026-08-12,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,22.46,795,658,7,320.857.143,Conversas por mensagem iniciadas,3,748.666.667,2026-08-12,2026-08-12,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-12,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,12.22,705,527,10,1.222,,,,2026-08-12,2026-08-12,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-12,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,23.58,426,352,8,2.9475,Conversas por mensagem iniciadas,1,23.58,2026-08-12,2026-08-12,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-11,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,48.86,2411,1870,20,2.443,Conversas por mensagem iniciadas,2,24.43,2026-08-11,2026-08-11,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-11,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,14.79,437,397,1,14.79,,,,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-11,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,58.17,2014,1410,42,1.385,Conversas por mensagem iniciadas,4,145.425,2026-08-11,2026-08-11,
[AGO]_[SN]_Card_Condição - Lote,2026-08-11,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,28.52,670,563,6,475.333.333,Conversas por mensagem iniciadas,2,14.26,2026-08-11,2026-08-11,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-11,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,15.37,638,529,15,102.466.667,Conversas por mensagem iniciadas,1,15.37,2026-08-11,2026-08-11,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-11,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,26.78,529,419,7,382.571.429,,,,2026-08-11,2026-08-11,
[AGO]_[N]_Vt_Oferta - M/T/R,2026-08-10,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,18.57,244,192,2,9.285,Conversas por mensagem iniciadas,1,18.57,2026-08-10,2026-08-10,
[AGO]_[SN]_Carrossel_Oferta - Estoque [TP],2026-08-10,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,8.43,315,275,3,2.81,,,,2026-08-10,2026-08-10,
[AGO]_[SN]_Card_Condição - Lote,2026-08-10,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,27.02,634,581,5,5.404,Conversas por mensagem iniciadas,1,27.02,2026-08-10,2026-08-10,
[AGO]_[N]_Card_Oferta - Ranger/Territory,2026-08-10,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,42.19,1661,1218,14,301.357.143,Conversas por mensagem iniciadas,2,21.095,2026-08-10,2026-08-10,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-10,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,10.39,326,314,4,2.5975,Conversas por mensagem iniciadas,1,10.39,2026-08-10,2026-08-10,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-10,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,53.25,1983,1452,32,16.640.625,Conversas por mensagem iniciadas,2,26.625,2026-08-10,2026-08-10,
[AGO]_[N]_Vídeo_Transit [17.08],2026-08-09,inactive,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,10.15,395,369,7,1.45,Conversas por mensagem iniciadas,1,10.15,2026-08-09,2026-08-09,
[AGO]_[SN]_Carrossel_Oferta - Estoque,2026-08-09,active,campaign,AUTOPLUS [FORD] JARAGUÁ DO SUL,189310040817079,35.24,1806,1351,27,130.518.519,Conversas por mensagem iniciadas,2,17.62,2026-08-09,2026-08-09,
